misspelling,correct_word
 revell,reveal
 reviell,reveal
hahah,ha
 ahaha,ha
 haahah,ha
 haaah,ha
 haah,ha
 haeha,ha
 haaih,ha
 haiah,ha
 haiaa,ha
 haeeah,ha
bornn,borne
 bournne,borne
 bourne,borne
 borren,borne
 borni,borne
 bourin,borne
 bornee,borne
 borun,borne
 bouron,borne
 burone,borne
mirrro,mirror
 mirrir,mirror
 miroor,mirror
 mirir,mirror
 mirreor,mirror
 miriir,mirror
 miirro,mirror
 mirriir,mirror
 mirior,mirror
 mirrioer,mirror
pray,pray
 prayr,pray
 pryaer,pray
 pryay,pray
 pryea,pray
 pryera,pray
 pryre,pray
 pryria,pray
 pryrie,pray
 pryri,pray
subjcted,subjected
 subjecetd,subjected
 subjeced,subjected
 subjeceted,subjected
 subjicted,subjected
 subjekted,subjected
 subjetcde,subjected
 subjetcet,subjected
 subjetcetd,subjected
 subjetcit,subjected
 subjetcitd,subjected
Fxo,Fox
 Fokx,Fox
 Foxx,Fox
 Foxe,Fox
 Fosx,Fox
 Fozz,Fox
 Foux,Fox
 Foz,Fox
 Foks,Fox
 Foyx,Fox
 Fozx,Fox
arbirtation,arbitration
 arbirtration,arbitration
 arbitriation,arbitration
 arbiration,arbitration
 arbritiation,arbitration
 arbiitation,arbitration
 arbitratiion,arbitration
 arbritation,arbitration
 arbitraition,arbitration
 arbitraton,arbitration
 arbiratration,arbitration
corrctiion,correction
 correcciotn,correction
 correciton,correction
 corrcttion,correction
 corrextion,correction
 correcetion,correction
 correcciotion,correction
 correcition,correction
 correccotin,correction
 correxttin,correction
 correccitin,correction
Orelns,Orleans
 Orleins,Orleans
 Orlens,Orleans
 Orliens,Orleans
 Orleinns,Orleans
 Orelnis,Orleans
 Orlenes,Orleans
 Orlienss,Orleans
 Orleinsn,Orleans
 Orlinnes,Orleans
Chloridde,chloride
 Chlroide,chloride
 Chloriede,chloride
 Cloride,chloride
 Cloreide,chloride
 Chloirde,chloride
 Chlroid,chloride
 Chlordie,chloride
 Chloreid,chloride
 Chlrode,chloride
 Chlride,chloride
filiing,filling
 filllng,filling
 filliing,filling
 fillnig,filling
 fililng,filling
 fillign,filling
 fillinig,filling
 fillng,filling
 filllingg,filling
 filliingg,filling
 filllnig,filling
botle,bottle
 bottl,bottle
 bottel,bottle
 buttel,bottle
 buttle,bottle
 botll,bottle
 botlle,bottle
 botlt,bottle
 bottl,bottle
 botteL,bottle
 bottele,bottle
comftertable,comfortable
 comfotable,comfortable
 comforatable,comfortable
 comftorable,comfortable
 confortable,comfortable
 comftertabel,comfortable
 comfirtable,comfortable
 comfterbale,comfortable
 comfteritable,comfortable
 comfteratble,comfortable
 comfteritble,comfortable
exsploreation,exploration
 exsperlation,exploration
 explenation,exploration
 explaytion,exploration
 expoloration,exploration
 exsploration,exploration
 exsperation,exploration
 explaynition,exploration
 exspiration,exploration
 exspretion,exploration
resteration,restoration
 restoratin,restoration
 restoraton,restoration
 reestration,restoration
 resoration,restoration
 restartion,restoration
 restoraiton,restoration
 restoratin,restoration
 restoratoin,restoration
 restoratin,restoration
Breachr,breach
 breych,breach
 brethc,breach
 breahc,breach
 breycha,breach
 bretha,breach
 brechh,breach
 brecha,breach
 brechee,breach
 brechie,breach
 brecho,breach
tihgt,tight
 tiht,tight
 tignt,tight
 tiyght,tight
 tiught,tight
 tiigt,tight
 tiyht,tight
 tiugth,tight
 tiuht,tight
 tiyght,tight
Oklaoma,Oklahoma
 Oklahomma,Oklahoma
 Okalahoma,Oklahoma
 Ocklahoma,Oklahoma
 Oclahoma,Oklahoma
 Oklamoa,Oklahoma
 Oklahomaa,Oklahoma
 Oklama,Oklahoma
 Oklahama,Oklahoma
 Oklooma,Oklahoma
 Oklahmee,Oklahoma
widdow,widow
 widoow,widow
 widowd,widow
 widdiw,widow
 widooww,widow
 widdoow,widow
 widoowd,widow
 widdiow,widow
 widoowww,widow
 widdioow,widow
Joel,Joe
 Joes,Joe
 Joee,Joe
 Joie,Joe
 Joio,Joe
 Joje,Joe
 Jojea,Joe
 Jojes,Joe
 Jojez,Joe
 Jojoa,Joe
Adad,Adam
 Admm,Adam
 Adim,Adam
 Adnm,Adam
 Adanm,Adam
 Adalm,Adam
 Adamm,Adam
 Adaim,Adam
 Adadm,Adam
 Adamn,Adam
lincks,links
 linkss,links
 lniks,links
 lnkis,links
 lkinks,links
 liniks,links
 lnks,links
 lnik,links
 lknks,links
 lnki,links
Ariziona,Arizona
 Arizoni,Arizona
 Azirnia,Arizona
 Arizinia,Arizona
 Arizina,Arizona
 Arizoni,Arizona
 Azarina,Arizona
 Arazona,Arizona
 Arizonea,Arizona
 Arizinna,Arizona
abnudnt,abundant
 abdunent,abundant
 abuandnt,abundant
 abndunt,abundant
 abnudent,abundant
 abunet,abundant
 abunidnt,abundant
 abundtn,abundant
 abunentt,abundant
 abunidntt,abundant
 abunennt,abundant
fartehr,farther
 farthur,farther
 farether,farther
 farthir,farther
 fartire,farther
 fartheree,farther
 fartheer,farther
 farthish,farther
 farthera,farther
 fartheri,farther
 farthers,farther
afroesid,aforesaid
 aforsaidd,aforesaid
 aforseid,aforesaid
 afrosied,aforesaid
 afroised,aforesaid
 afroesad,aforesaid
 afroseed,aforesaid
 afroceed,aforesaid
 afroreed,aforesaid
 afroresed,aforesaid
lisstening,listening
 litsening,listening
 listning,listening
 lissiting,listening
 lisstenig,listening
 litsnign,listening
 lissing,listening
 lissenting,listening
 litsnting,listening
 lissinting,listening
difficlion,diffusion
 difussion,diffusion
 diffucion,diffusion
 diffusin,diffusion
 diffuson,diffusion
 diffuzion,diffusion
 diffulion,diffusion
 difflusion,diffusion
 diffrision,diffusion
 difirrsion,diffusion
cleainging,cleaning
 cleannig,cleaning
 clening,cleaning
 cleeining,cleaning
 cleenng,cleaning
 clenning,cleaning
 cleainng,cleaning
 cleanningg,cleaning
 cleiing,cleaning
 cleennig,cleaning
grannting,granting
 granntin,granting
 grnating,granting
 grantign,granting
 graniting,granting
 grenatting,granting
 granntingg,granting
 grannttin,granting
 granntiing,granting
 granntng,granting
Gorodon,Gordon
 Gorrdon,Gordon
 Gordn,Gordon
 Gorrdon,Gordon
 Gordno,Gordon
 Gorodn,Gordon
 Gourdnon,Gordon
 Gourdon,Gordon
 Girdon,Gordon
 Girddon,Gordon
touer,tour
 toure,tour
 tourr,tour
 taur,tour
 toreu,tour
 torur,tour
 touir,tour
 tuor,tour
 tore,tour
 tou,tour
compairativly,comparatively
 comparitively,comparatively
 comparratively,comparatively
 comperatively,comparatively
 comparitivey,comparatively
 comparitavely,comparatively
 comparytively,comparatively
 comparitivley,comparatively
 comparitivelyy,comparatively
 compriatively,comparatively
 comparativly,comparatively
Lilie,Li
 Liee,Li
 Liiy,Li
 Liik,Li
 Lilp,Li
 Lioo,Li
 Lirr,Li
 Lisu,Li
 Litl,Li
 Liuu,Li
neigborhoud,neighborhood
 neihgbors,neighborhood
 neighboorhd,neighborhood
 nieghbors,neighborhood
 neiborhood,neighborhood
 neihgborhood,neighborhood
 neigbourhood,neighborhood
 neihgbourhood,neighborhood
 neyghborhood,neighborhood
 neigbourhoud,neighborhood
enconutred,encountered
 enccountered,encountered
 encouuntered,encountered
 encountird,encountered
 encoutnred,encountered
 enconterd,encountered
 encoutered,encountered
 encontured,encountered
 enconuterd,encountered
 encounturd,encountered
consistuted,constituted
 conatstitued,constituted
 contsituted,constituted
 constiutted,constituted
 consituated,constituted
 constittued,constituted
 constiutedt,constituted
 consitutedd,constituted
 constiteud,constituted
 constiutede,constituted
 constitted,constituted
surjical,surgical
 surigcal,surgical
 surgerical,surgical
 surgucal,surgical
 surgiacal,surgical
 surigil,surgical
 surigle,surgical
 surgicel,surgical
 surjicle,surgical
 surgikal,surgical
 surjicil,surgical
baisez,bases
 bazses,bases
 basies,bases
 baises,bases
 bazes,bases
 basse,bases
 bazese,bases
 baise,bases
 bazise,bases
 bassez,bases
simulatin,simulation
 simmulation,simulation
 similation,simulation
 simluation,simulation
 simualtion,simulation
 similationn,simulation
 simmulations,simulation
 similationa,simulation
 similution,simulation
 similationi,simulation
 similationn,simulation
warss,wars
 wraes,wars
 warsa,wars
 waris,wars
 wras,wars
 waers,wars
 warez,wars
 warre,wars
 wasr,wars
 wears,wars
progrmming,programming
 prorgamming,programming
 progreamming,programming
 proggaming,programming
 programimng,programming
 progarmming,programming
 progariming,programming
 progreming,programming
 progreammng,programming
 progammng,programming
 progreammin,programming
fllexibl,flexible
 flexiblie,flexible
 fllexibel,flexible
 fleixble,flexible
 flexiblle,flexible
 flexibl,flexible
 flexibele,flexible
 flexibli,flexible
 flexibell,flexible
 flexiblie,flexible
eightieth,eighth
 eitht,eighth
 eiyhth,eighth
 eyeth,eighth
 eith,eighth
 eightih,eighth
 eithe,eighth
 eighht,eighth
 eiyght,eighth
 eigth,eighth
Seriail,Serial
 Serilal,Serial
 Seral,Serial
 Seriell,Serial
 Serriall,Serial
 Seriel,Serial
 Seriaal,Serial
 Serill,Serial
 Seriial,Serial
 Serreil,Serial
 Serriel,Serial
Jaen,Jane
 Jnane,Jane
 Janee,Jane
 Jaine,Jane
 Jaune,Jane
 Jnae,Jane
 Janae,Jane
 Jany,Jane
 Jinae,Jane
 Jann,Jane
mechancis,mechanics
 mechaniacs,mechanics
 mecanics,mechanics
 mechaniks,mechanics
 mechiancs,mechanics
 mechancis,mechanics
 mechancie,mechanics
 mechonics,mechanics
 mechancis,mechanics
 mechanci,mechanics
 mechancis,mechanics
disntinguish,distinguish
 disstinguish,distinguish
 distinguishe,distinguish
 distinquish,distinguish
 distinuish,distinguish
 distniguish,distinguish
 dstinguish,distinguish
 dstinguishe,distinguish
 dstinquish,distinguish
 dstinuish,distinguish
civliztion,civilization
 civalizaton,civilization
 civilliztion,civilization
 civilizaiton,civilization
 civiliiztion,civilization
 civilizayion,civilization
 civillizayion,civilization
 civilizetion,civilization
 civilizaton,civilization
 civilizaytin,civilization
ratiing,rating
 ratinig,rating
 raitng,rating
 raating,rating
 reting,rating
 riting,rating
 rattiing,rating
 ratign,rating
 raiting,rating
 rayting,rating
 ratnig,rating
intergal,integral
 integrl,integral
 intregal,integral
 intergall,integral
 integarl,integral
 integrala,integral
 integreil,integral
 integriol,integral
 integroal,integral
 integrol,integral
Sweeden,Sweden
 Sweadn,Sweden
 Swedon,Sweden
 Sweedn,Sweden
 Sveden,Sweden
 Swedian,Sweden
 Sweedan,Sweden
 Swedne,Sweden
 Sweedwn,Sweden
 Swedem,Sweden
 Swedenn,Sweden
Anne,Anne
 Anen,Anne
 Annne,Anne
 Annee,Anne
 Anane,Anne
 Annne,Anne
 Anene,Anne
 Anenn,Anne
 Annnee,Anne
 Anenne,Anne
insrt,insert
 inseret,insert
 inserrt,insert
 insetr,insert
 insirt,insert
 insreit,insert
 insiert,insert
 insrit,insert
 insreer,insert
 insirte,insert
exctract,extract
 exstact,extract
 extrect,extract
 xtract,extract
 extrct,extract
 extryct,extract
 extreact,extract
 exstrackt,extract
 extraxt,extract
 extryck,extract
succssion,succession
 succesion,succession
 sucsession,succession
 succesion,succession
 succecion,succession
 successsion,succession
 suxession,succession
 sussecion,succession
 sucssiion,succession
 succeccion,succession
humaniy,humanity
 humnaitiy,humanity
 humanitee,humanity
 humenitiy,humanity
 humainty,humanity
 huminaty,humanity
 huminitie,humanity
 huminitiy,humanity
 huminitte,humanity
 huminitye,humanity
wonede,wounded
 wouned,wounded
 woundd,wounded
 wonded,wounded
 wuonded,wounded
 wouend,wounded
 wondud,wounded
 wunnded,wounded
 wonded,wounded
 wonded,wounded
thesi,thesis
 tehesis,thesis
 thseis,thesis
 thesisa,thesis
 tehis,thesis
 theises,thesis
 thiesis,thesis
 teses,thesis
 thesee,thesis
 thieas,thesis
 theiss,thesis
indecite,indirect
 indiret,indirect
 inderect,indirect
 indecrt,indirect
 indrect,indirect
 indiected,indirect
 indiect,indirect
 indicet,indirect
 indurect,indirect
 indrecit,indirect
okay,okay
 okei,okay
 okie,okay
 okae,okay
 okea,okay
 okio,okay
 okye,okay
 okiee,okay
 okaye,okay
 okoey,okay
tin,tin
 tin,tin
 tinnn,tin
 tintn,tin
 tiin,tin
 tinm,tin
 tniin,tin
 tnin,tin
 tinn,tin
 tinrn,tin
Robsinon,Robinson
 Robsinsonn,Robinson
 Robinsin,Robinson
 Robinstion,Robinson
 Robisnon,Robinson
 Robisonn,Robinson
 Robistin,Robinson
 Robistonn,Robinson
 Robsston,Robinson
 Robsttin,Robinson
antispented,anticipated
anticipeted,anticipated
anticapated,anticipated
anticpiated,anticipated
anticpited,anticipated
anticpatied,anticipated
anticpatet,anticipated
anticpatid,anticipated
anticpatie,anticipated
anticpati,anticipated
anticpat,anticipated
fibier,fiber
 fivber,fiber
 fiaber,fiber
 feiber,fiber
 cevber,fiber
 cibber,fiber
 gibber,fiber
 jiber,fiber
 kibber,fiber
 libber,fiber
ridde,ride
 riede,ride
 riide,ride
 reide,ride
 riodd,ride
 roide,ride
 riead,ride
 ridae,ride
 reidde,ride
 riyde,ride
parimeter,parameter
 paramiter,parameter
 parmater,parameter
 parimter,parameter
 paremeter,parameter
 parametr,parameter
 parmateri,parameter
 paramitera,parameter
 paremter,parameter
 parmater,parameter
erecetd,erected
 errected,erected
 erecitd,erected
 errecet,erected
 errecit,erected
 errecdt,erected
 errecid,erected
 errecetd,erected
 errecitd,erected
 errecct,erected
Alabamia,Alabama
 Alambama,Alabama
 Albamaa,Alabama
 Alabmama,Alabama
 Alabmaa,Alabama
 Alabamma,Alabama
 Alabema,Alabama
 Alabemaa,Alabama
 Alabema,Alabama
 Alabemaa,Alabama
 Alabemaaa,Alabama
anynhere,anywhere
 anuhere,anywhere
 annywere,anywhere
 aneewhere,anywhere
 aneywhere,anywhere
 aniyhere,anywhere
 aniehere,anywhere
 anayhere,anywhere
 anaihere,anywhere
 anahere,anywhere
hunj,hung
 hunng,hung
 hulg,hung
 humg,hung
 hungi,hung
 hunk,hung
 hulgj,hung
 hunm,hung
 hund,hung
 hujn,hung
Grreecce,Greece
 Greeecee,Greece
 Greese,Greece
 Grecie,Greece
 Gricee,Greece
 Greecie,Greece
 Grese,Greece
 Grieece,Greece
 Greacie,Greece
 Greexe,Greece
 Greicce,Greece
insrted,inserted
 inseretd,inserted
 insesrted,inserted
 insetted,inserted
 inserrtde,inserted
 insereted,inserted
 insirted,inserted
 insersdt,inserted
 insretd,inserted
 insrerted,inserted
Insnt,Inst
 Instte,Inst
 Intst,Inst
 Istn,Inst
 Insrt,Inst
 Inist,Inst
 Intis,Inst
 Insti,Inst
 Intstt,Inst
 Insttn,Inst
Morriss,Morris
 Morrse,Morris
 Moris,Morris
 Mores,Morris
 Moreis,Morris
 Morie,Morris
 Morisss,Morris
 Morisse,Morris
 Morres,Morris
 Morise,Morris
 Morrisa,Morris
eqaulity,equality
 equeality,equality
 equilaty,equality
 equlity,equality
 equility,equality
 equalitey,equality
 equallity,equality
 equaity,equality
 equilitye,equality
 equilitey,equality
 equilitie,equality
deeper,deeper
 deipper,deeper
 deeprer,deeper
 deppier,deeper
 depirer,deeper
 depper,deeper
 deiprer,deeper
 deiper,deeper
 deipre,deeper
 deipr,deeper
 deip,deeper
asess,assess
 assesst,assess
 assessees,assess
 assests,assess
 assisss,assess
 assesis,assess
 assese,assess
 assset,assess
 assse,assess
 assiss,assess
complled,compelled
 compellid,compelled
 compeled,compelled
 compelld,compelled
 comppeld,compelled
 complled,compelled
 compeld,compelled
 compepled,compelled
 compilled,compelled
 compelped,compelled
protctive,protective
 proetctive,protective
 protecitve,protective
 protectvie,protective
 protictive,protective
 protevtive,protective
 protectivie,protective
 proteective,protective
 protevtive,protective
 proetective,protective
 protetcive,protective
exemtion,exemption
 exepmtion,exemption
 exemtption,exemption
 exseption,exemption
 exsception,exemption
 expection,exemption
 expeption,exemption
 exspetion,exemption
 exspection,exemption
 exxemption,exemption
inelligent,intelligent
 intillegent,intelligent
 intelijgent,intelligent
 inteliagent,intelligent
 intillient,intelligent
 intilignet,intelligent
 intellignet,intelligent
 intellijent,intelligent
 intelligenet,intelligent
 intellignent,intelligent
limeston,limestone
 limsstone,limestone
 limestne,limestone
 limston,limestone
 limsetone,limestone
 limstine,limestone
 limestonee,limestone
 limistone,limestone
 limsten,limestone
 limsetin,limestone
fune,fun
 fum,fun
 furn,fun
 fusn,fun
 funi,fun
 fuln,fun
 fumn,fun
 fuun,fun
 fynu,fun
 fubn,fun
labratoris,laboratories
 labiroraties,laboratories
 laborotaries,laboratories
 labouratoriys,laboratories
 laboratries,laboratories
 laboritoryes,laboratories
 laboritorie,laboratories
 laboritarie,laboratories
 laboritores,laboratories
 laboritore,laboratories
fasetr,faster
 fastrer,faster
 fastter,faster
 fasetr,faster
 fasster,faster
 fastre,faster
 faester,faster
 fastser,faster
 feaster,faster
 festar,faster
 fastsr,faster
arport,airport
 aprtort,airport
 arptirt,airport
 ariport,airport
 arpitrt,airport
 arptorrt,airport
