misspelling,correct_word
 interpretetion,interpretation
 interpritation,interpretation
 intrepretation,interpretation
 interpreteation,interpretation
 intrerpertion,interpretation
 interpreaton,interpretation
 interpetration,interpretation
 interpratition,interpretation
loade,load
 laod,load
 loid,load
 loeo,load
 lodd,load
 loaod,load
 loaid,load
 loead,load
 load,load
 looed,load
dischargd,discharge
 dischargs,discharge
 discharhe,discharge
 discharjs,discharge
 discharje,discharge
 discharag,discharge
 discharas,discharge
 discharat,discharge
 discharae,discharge
 discharar,discharge
 discharaz,discharge
sub,sub
 suib,sub
 subur,sub
 sube,sub
 subsu,sub
 subbu,sub
 subuu,sub
 subbb,sub
 subss,sub
 subtt,sub
suitt,suit
 suiot,suit
 sutie,suit
 suyt,suit
 suiset,suit
 suitee,suit
 suiet,suit
 suitte,suit
 suiyt,suit
 suytie,suit
map,map
 maap,map
 mapp,map
 mapa,map
 mapa,map
 mp,map
 maep,map
 maip,map
 maop,map
 maqp,map
recomended,recommended
 recomened,recommended
 recomendd,recommended
 reccomended,recommended
 recemend,recommended
 recommed,recommended
 recommanded,recommended
 recomended,recommended
 recmmended,recommended
 reccommend,recommended
maintaned,maintained
 maintnined,maintained
 maintianed,maintained
 mainteined,maintained
 maintenad,maintained
 maintiend,maintained
 maintineid,maintained
 maintinied,maintained
 maintayned,maintained
 maintained,maintained
liquid,liquid
 liqudi,liquid
 liqiud,liquid
 lquid,liquid
 liquidd,liquid
 liuqid,liquid
 liqiud,liquid
 liqudiy,liquid
 liiuqd,liquid
 liqude,liquid
vehicel,vehicle
 vehickle,vehicle
 veichle,vehicle
 vechile,vehicle
 vehical,vehicle
 vehikle,vehicle
 vehiclee,vehicle
 vehicil,vehicle
 vehickl,vehicle
 vehicule,vehicle
 vehikil,vehicle
groos,gross
 grros,gross
 grosu,gross
 grois,gross
 grous,gross
 groas,gross
 greoss,gross
 gruos,gross
 groos,gross
 grosd,gross
Improvve,improve
 improvme,improve
 imroove,improve
 imporve,improve
 improov,improve
 imrpove,improve
 impruve,improve
 imrrove,improve
 improuve,improve
 impruvve,improve
genertion,generation
 generatin,generation
 generaytion,generation
 generetion,generation
 generaton,generation
 generatiin,generation
 generatoin,generation
 generaytin,generation
 generatinon,generation
 genertain,generation
deatil,detail
 detial,detail
 deatail,detail
 detalel,detail
 deteal,detail
 detial,detail
 detil,detail
 detle,detail
 detailel,detail
 detal,detail
enemiy,enemy
 enemi,enemy
 ennemy,enemy
 enmy,enemy
 enmi,enemy
 nemie,enemy
 nemei,enemy
 nemey,enemy
 enemey,enemy
 enymy,enemy
 enmie,enemy
criime,crime
 cimre,crime
 crimie,crime
 crmie,crime
 creime,crime
 crimme,crime
 criem,crime
 crimi,crime
 crimiee,crime
 crimnue,crime
 crimye,crime
Musuem,Museum
 Musim,Museum
 Musemum,Museum
 Mysium,Museum
 Muiseum,Museum
 Musiem,Museum
 Museeum,Museum
 Musium,Museum
 Miusum,Museum
 Musiim,Museum
fitt,fit
 fite,fit
 flit,fit
 fint,fit
 ftit,fit
 fft,fit
 firt,fit
 fitr,fit
 fitts,fit
 fiyt,fit
savve,save
 saev,save
 savae,save
 savai,save
 svae,save
 svav,save
 svave,save
 savv,save
 savve,save
 svae,save
reallity,reality
 reelaty,reality
 rellity,reality
 realitee,reality
 reelty,reality
 relaitiy,reality
 realeity,reality
 reelatie,reality
 reilaty,reality
 reelatey,reality
chanell,channel
 channnel,channel
 chanlel,channel
 chanelll,channel
 chanel,channel
 chanenel,channel
 chanellal,channel
 channeel,channel
 channnel,channel
 chaneli,channel
ownned,owned
 ownded,owned
 ownned,owned
 owened,owned
 owwned,owned
 owneid,owned
 owendd,owned
 ownnid,owned
 ownned,owned
 owined,owned
 owend,owned
organizd,organized
 orgnized,organized
 organzed,organized
 orginized,organized
 organizze,organized
 orgnaized,organized
 organziied,organized
 orignized,organized
 orginzied,organized
 orgnized,organized
mulitple,multiple
 multipel,multiple
 multilpe,multiple
 muliple,multiple
 multuple,multiple
 multipe,multiple
 multipul,multiple
 multiplie,multiple
 multilple,multiple
 multupil,multiple
superiour,superior
 supreior,superior
 supeeror,superior
 superiro,superior
 superbrior,superior
 superiorr,superior
 supirior,superior
 supriror,superior
 superioer,superior
 supreoir,superior
awre,aware
 awere,aware
 a Ware,aware
 waree,aware
 aweer,aware
 awir,aware
 awser,aware
 awter,aware
 awrer,aware
 awrie,aware
contras,contrast
 conrtast,contrast
 contastr,contrast
 contrats,contrast
 constraat,contrast
 cntrast,contrast
 cntastr,contrast
 cntrasst,contrast
 cntrasts,contrast
 cntraast,contrast
mining,mining
 minnig,mining
 minninge,mining
 minniing,mining
 minjing,mining
 mininig,mining
 minnieg,mining
 minijng,mining
 mininng,mining
 minijing,mining
dear,dear
teer,dear
 deir,dear
 deerly,dear
 deare,dear
 deaer,dear
 deirr,dear
 deair,dear
 deaur,dear
 deawr,dear
 deear,dear
sprad,spread
 spreed,spread
 spreid,spread
 spraid,spread
 sped,spread
 spered,spread
 sered,spread
 serpd,spread
 sperd,spread
 spried,spread
bllok,block
 bllokc,block
 blocc,block
 blocck,block
 blloc,block
 blllock,block
 blocll,block
 blockk,block
 blolc,block
 blocl,block
electec,elected
 ellectd,elected
 eletcted,elected
 electde,elected
 eleceted,elected
 ellectet,elected
 elicted,elected
 elwected,elected
 exelcted,elected
 ecllcted,elected
 eclected,elected
brokken,broken
 brokn,broken
 brkoen,broken
 borken,broken
 broekn,broken
 broknne,broken
 brokenn,broken
 brokene,broken
 brokennn,broken
 brokennu,broken
afec,affect
tafe,affect
efect,affect
aeffct,affect
efffect,affect
aefect,affect
tefect,affect
cefect,affect
feect,affect
sefect,affect
cefft,affect
carrifuly,carefully
 carrefully,carefully
 cearfully,carefully
 caefully,carefully
 carefullly,carefully
 carfuly,carefully
 cearefully,carefully
 careflly,carefully
 carreifully,carefully
 careflually,carefully
closlly,closely
 closleye,closely
 clolsy,closely
 clsely,closely
 closli,closely
 closle,closely
 closelie,closely
 closlee,closely
 clossly,closely
 closlye,closely
 closlei,closely
mechaniql,mechanical
 mechancal,mechanical
 mechnical,mechanical
 mechianicall,mechanical
 mechannical,mechanical
 mechancial,mechanical
 mechianical,mechanical
 mechinnical,mechanical
 mechianicle,mechanical
 mechannicall,mechanical
 mechynical,mechanical
exspained,explained
 explanded,explained
 expanied,explained
 expalined,explained
 explayned,explained
 expleined,explained
 exponed,explained
 exspained,explained
 extained,explained
 exxplained,explained
exspence,expense
 expensse,expense
 exspensee,expense
 xepense,expense
 exspnes,expense
 exspnese,expense
 exspnsive,expense
 exspenxe,expense
 exspensee,expense
 exspnses,expense
 exspnsiv,expense
missiion,mission
 mision,mission
 missin,mission
 misssion,mission
 missioin,mission
 missuon,mission
 missuin,mission
 missioun,mission
 missyion,mission
 missiun,mission
 missyon,mission
moutain,mountain
 mouintn,mountain
 mounatin,mountain
 mountian,mountain
 mountin,mountain
 mountaing,mountain
 mountaine,mountain
 mounteain,mountain
 mountenin,mountain
 mountenain,mountain
paralell,parallel
 parellel,parallel
 paralall,parallel
 paralleel,parallel
 paralel,parallel
 parallelle,parallel
 parrellel,parallel
 parellal,parallel
 paralelll,parallel
 parrell,parallel
icce,ice
 icis,ice
 icese,ice
 icse,ice
 icxe,ice
 icde,ice
 icve,ice
 icpe,ice
 icre,ice
 icze,ice
Hollie,Holy
 Holliy,Holy
 Holely,Holy
 Holeyi,Holy
 Holiy,Holy
 Hoily,Holy
 Holoy,Holy
 Hoyly,Holy
 Holiy,Holy
 Holiy,Holy
 Holey,Holy
Russsian,Russian
 Ruissian,Russian
 Ruseian,Russian
 Russeian,Russian
 Russain,Russian
 Rusician,Russian
 Rusiian,Russian
 Ruisian,Russian
 Rusein,Russian
 Russeen,Russian
Colombia,Columbia
 Columiba,Columbia
 Columina,Columbia
 Colomaba,Columbia
 Columbiaa,Columbia
 Colombie,Columbia
 Columibe,Columbia
 Columibea,Columbia
 Columibai,Columbia
 Columibae,Columbia
 Columibi,Columbia
exspeect,expect
 exspect,expect
 xpect,expect
 expext,expect
 exspet,expect
 espext,expect
 exspt,expect
 expeect,expect
 expsect,expect
 exspct,expect
bearring,bearing
 beraring,bearing
 beraing,bearing
 bearng,bearing
 beaing,bearing
 beirng,bearing
 beiring,bearing
 beriing,bearing
 baering,bearing
 barinig,bearing
 barening,bearing
inchn,inch
 inchs,inch
 insh,inch
 incn,inch
 incx,inch
 inhch,inch
 inhc,inch
 inych,inch
 inyhc,inch
 inychc,inch
releas,release
 relasee,release
 relesse,release
 releaes,release
 relaise,release
 releses,release
 relasea,release
 relesae,release
 relaisee,release
 relases,release
Austrailia,Australia
 Austriala,Australia
 Austrilie,Australia
 Austrilia,Australia
 Ausralia,Australia
 Australiia,Australia
 Austrailae,Australia
 Austrilai,Australia
 Austrilae,Australia
 Austrilal,Australia
gr8tely,greatly
 greitly,greatly
 grateley,greatly
 greatyl,greatly
 greitely,greatly
 gratley,greatly
 grealty,greatly
 grately,greatly
 greitli,greatly
 grateil,greatly
 greitlie,greatly
eqiuallly,equally
 equilaly,equally
 eqaully,equally
 equeuly,equally
 equillay,equally
 equiyll,equally
 equiily,equally
 equilly,equally
 equylly,equally
 equyally,equally
exemained,examined
 exaimned,examined
 examind,examined
 examed,examined
 exsmied,examined
 xamined,examined
 exmined,examined
 eximined,examined
 exsmained,examined
 exaimned,examined
evryone,everyone
 evryboddy,everyone
 everyoned,everyone
 evrywun,everyone
 evrywon,everyone
 evryoe,everyone
 evryon,everyone
 evryebdoy,everyone
 evrybody,everyone
 evrybodi,everyone
 evryonee,everyone
passeing,passing
 passsing,passing
 pasasing,passing
 pasing,passing
 pasisng,passing
 passign,passing
 pasasng,passing
 pasangs,passing
 pasang,passing
 pasinng,passing
builid,build
 buiild,build
 bulid,build
 builid,build
 buildd,build
 builld,build
 buuld,build
 buulid,build
 buuild,build
 buulld,build
traen,train
 trin,train
 tratn,train
 tratein,train
 traent,train
 traint,train
 trani,train
 trant,train
 traten,train
 tratine,train
messege,message
 messsage,message
 mesage,message
 meseage,message
 messgae,message
 messijg,message
 messaeg,message
 messagge,message
 messaje,message
 messijge,message
rapidd,rapid
 rapidlyy,rapid
 rappidly,rapid
 rapdi,rapid
 rapidi,rapid
 rapido,rapid
 rapidy,rapid
 rapidsi,rapid
 rapitd,rapid
 rapitu,rapid
 rapodi,rapid
aciting,acting
 actinng,acting
 acitng,acting
 actigng,acting
 acyting,acting
 acitnig,acting
 acitngs,acting
 actiing,acting
 acitni,acting
 actynig,acting
 actyng,acting
valluable,valuable
 valiuble,valuable
 valuabel,valuable
 vaulable,valuable
 valubale,valuable
 valeuable,valuable
 valieble,valuable
 valuablie,valuable
 valiuale,valuable
 valiblable,valuable
shraes,shares
 sharis,shares
 shaires,shares
 sharese,shares
 sharrs,shares
 sharres,shares
 shairrs,shares
 shaeers,shares
 shayres,shares
 sharee,shares
 sharrase,shares
Candian,Canadian
 Canaidan,Canadian
 Candaian,Canadian
 Candain,Canadian
 Canadain,Canadian
 Canadien,Canadian
 Canadiain,Canadian
 Canadainn,Canadian
 Canadiane,Canadian
 Canadaijn,Canadian
 Canadiann,Canadian
atteched,attached
 atatched,attached
 attched,attached
 atteched,attached
 atetchd,attached
 atetached,attached
 atatchd,attached
 atachted,attached
 ateched,attached
 aytched,attached
souht,sought
 soutght,sought
 sougt,sought
 soiught,sought
 sougnt,sought
 suought,sought
 saught,sought
 siught,sought
 souhht,sought
 stouht,sought
regared,regarded
 regrdded,regarded
 regaurded,regarded
 reguarded,regarded
 regarted,regarded
 regarred,regarded
 regerded,regarded
 regerated,regarded
 regiarded,regarded
 regurded,regarded
aceirs,acres
 acerss,acres
 acredts,acres
 acreis,acres
 acress,acres
 acerds,acres
 acrses,acres
 acresss,acres
 acirds,acres
 acrres,acres
insurment,instrument
 insrtument,instrument
 instrumnet,instrument
 insturment,instrument
 insrument,instrument
 instrumnent,instrument
 insurtment,instrument
 insrtumnt,instrument
 insurmtnet,instrument
 insurnmnt,instrument
yelllow,yellow
 yelloo,yellow
 yellw,yellow
 yelloy,yellow
 yelloow,yellow
 yelloe,yellow
 yelloew,yellow
 yellew,yellow
 yelloiw,yellow
 yellooww,yellow
equivelent,equivalent
 equivelnt,equivalent
 eqiuivalent,equivalent
 equevalent,equivalent
 equivilant,equivalent
 equilivant,equivalent
 equivelnet,equivalent
 equivelint,equivalent
 equiulent,equivalent
 equivelentt,equivalent
heigt,height
 hieght,height
 heighht,height
 heiight,height
 hetihgt,height
 heitht,height
 hieth,height
 heite,height
 hetiht,height
 heightr,height
braek,break
 breka,break
 brakke,break
 breatk,break
 brakee,break
 braik,break
 breek,break
 breeak,break
 broek,break
 brayek,break
comminuties,communities
 communitiees,communities
 comunitys,communities
 communtiies,communities
 commuityes,communities
 comminities,communities
 communitis,communities
 communiites,communities
 communitise,communities
 communitys,communities
 communitiez,communities
birht,birth
 berth,birth
 birtch,birth
 birthe,birth
 brith,birth
 bhirth,birth
 birhth,birth
 bircth,birth
 birght,birth
 birhts,birth
Peninsylvnia,Pennsylvania
 Pennsylvenia,Pennsylvania
 Penesylvania,Pennsylvania
 Pensilvania,Pennsylvania
 Penseylvania,Pennsylvania
 Pensylvnaia,Pennsylvania
 Pensylvani,Pennsylvania
 Pensylvnia,Pennsylvania
 Pensylnia,Pennsylvania
 Pensylyvnia,Pennsylvania
 Pensylvni,Pennsylvania
genetelman,gentleman
 gentlemmen,gentleman
 gentilman,gentleman
 genltelmen,gentleman
 gentlmamen,gentleman
 gentllemen,gentleman
 gentelmenn,gentleman
 gentelmen,gentleman
 gentilmen,gentleman
 gentlemn,gentleman
wether,weather
 wheter,weather
 weathir,weather
 wetherer,weather
 wheather,weather
 whethir,weather
 weither,weather
 wethir,weather
 whiter,weather
 wetheri,weather
 wethere,weather
depenednt,dependent
 dependnent,dependent
 depenent,dependent
 dependnet,dependent
 depondent,dependent
 dependente,dependent
 depenedent,dependent
 dependnent,dependent
 depdent,dependent
 dependnt,dependent
strait,straight
 strnage,straight
 straigt,straight
 strath,straight
 straiht,straight
 straitt,straight
 strnaght,straight
 straignt,straight
 strant,straight
 strat,straight
layr,layer
 laeyr,layer
 layre,layer
 layir,layer
 layur,layer
 layar,layer
 leayer,layer
 leyir,layer
 lyer,layer
 lyare,layer
supposse,suppose
 suposse,suppose
 suopose,suppose
 supoose,suppose
 suppesse,suppose
 suppsse,suppose
 suposee,suppose
 suposes,suppose
 supoze,suppose
 suposse,suppose
 supsese,suppose
tabels,tables
 tabls,tables
 tablles,tables
 tabelle,tables
 tabbel,tables
 tabells,tables
 tabil,tables
 tablle,tables
 tablis,tables
 tabuls,tables
docotur,doctor
 doctore,doctor
 docotorr,doctor
 docttor,doctor
 docttur,doctor
 doctoor,doctor
 doctoir,doctor
 doctorr,doctor
 docttore,doctor
 docttro,doctor
troublel,trouble
 troulbe,trouble
 troublle,trouble
 trubbel,trouble
 troubel,trouble
 truoble,trouble
 trubul,trouble
 trubil,trouble
 trubell,trouble
 trubal,trouble
 trubulb,trouble
dangere,danger
 dangr,danger
 dangeer,danger
 dangur,danger
 dangar,danger
 dangre,danger
 dangir,danger
 dangor,danger
 dangyr,danger
 dangur,danger
delivrey,delivery
 deilvery,delivery
 delivriy,delivery
 delviery,delivery
 delivry,delivery
 delievery,delivery
 deliviriy,delivery
 deliivery,delivery
 delviriy,delivery
 deliviry,delivery
 delveirly,delivery
Cmabridge,Cambridge
 Cambridgge,Cambridge
 Cambirdge,Cambridge
 Camburgre,Cambridge
 Cambrdige,Cambridge
 Cambrigde,Cambridge
 Cambrudge,Cambridge
 Camdbirge,Cambridge
 Camdbidge,Cambridge
 Cambrdig,Cambridge
sevir,severe
 sevire,severe
 severr,severe
 sevor,severe
 sevare,severe
 servir,severe
 severi,severe
 sevur,severe
 serive,severe
 severd,severe
minutte,minute
 minuit,minute
 minuete,minute
 munite,minute
 minuet,minute
 minutie,minute
 minuted,minute
 minuate,minute
